ENERGY,KIN-PROB,VIB-PROB,ROT-PROB
    51690.00000,  .7696947760289E-04,  .0000000000000E+00,  .1906100362424E-03
    51700.00000,  .4691264969866E-04,  .0000000000000E+00,  .4241575822887E-04
    51710.00000,  .5853899392641E-04,  .0000000000000E+00,  .0000000000000E+00
    51720.00000,  .7018457323527E-04,  .0000000000000E+00,  .1108181110350E-03
    51730.00000,  .6962116568769E-04,  .0000000000000E+00,  .1170743211655E-03
    51740.00000,  .5782227677143E-04,  .0000000000000E+00,  .8099531996922E-04
    51750.00000,  .4891601345090E-04,  .0000000000000E+00,  .1112851027386E-03
    51760.00000,  .6710581817501E-04,  .0000000000000E+00,  .9928006785148E-06
    51770.00000,  .5010973056255E-04,  .0000000000000E+00,  .5706552660389E-04
    51780.00000,  .5548112696204E-04,  .0000000000000E+00,  .1177037290851E-03
    51790.00000,  .5971407705324E-04,  .0000000000000E+00,  .0000000000000E+00
    51800.00000,  .5238617235690E-04,  .0000000000000E+00,  .6496221865956E-04
    51810.00000,  .8071082109770E-04,  .0000000000000E+00,  .1427382472572E-03
    51820.00000,  .4644126999225E-04,  .0000000000000E+00,  .9255668568860E-04
    51830.00000,  .4698460092393E-04,  .0000000000000E+00,  .2732159335967E-03
    51840.00000,  .6280755897248E-04,  .0000000000000E+00,  .9273719490288E-04
    51850.00000,  .6524007541713E-04,  .0000000000000E+00,  .6658914586355E-04
    51860.00000,  .7088184492545E-04,  .0000000000000E+00,  .1711110137556E-03
    51870.00000,  .7776436732969E-04,  .0000000000000E+00,  .2569560386588E-03
    51880.00000,  .6279036761874E-04,  .0000000000000E+00,  .2874081775346E-05
    51890.00000,  .7652199147379E-04,  .0000000000000E+00,  .1142084142996E-03
    51900.00000,  .4026172969289E-04,  .0000000000000E+00,  .2191780388140E-04
    51910.00000,  .4794629486972E-04,  .0000000000000E+00,  .2816318826778E-03
    51920.00000,  .5045731448914E-04,  .0000000000000E+00,  .2932829319629E-03
    51930.00000,  .4983905690558E-04,  .0000000000000E+00,  .0000000000000E+00
    51940.00000,  .5214203710090E-04,  .0000000000000E+00,  .6774956224104E-06
    51950.00000,  .5574846453463E-04,  .0000000000000E+00,  .1436603289578E-03
    51960.00000,  .6349662569837E-04,  .0000000000000E+00,  .0000000000000E+00
    51970.00000,  .4960838620636E-04,  .0000000000000E+00,  .1250717870133E-03
    51980.00000,  .5179923188977E-04,  .0000000000000E+00,  .7091192979449E-04
    51990.00000,  .3380706762405E-04,  .0000000000000E+00,  .2458036588515E-03
    52000.00000,  .5570752987765E-04,  .0000000000000E+00,  .3033829123951E-04
    52010.00000,  .6456759894870E-04,  .0000000000000E+00,  .0000000000000E+00
    52020.00000,  .4737342005565E-04,  .0000000000000E+00,  .1179177794721E-03
    52030.00000,  .2883930737970E-04,  .0000000000000E+00,  .2617654100322E-05
    52040.00000,  .5722845375184E-04,  .0000000000000E+00,  .2533345537632E-03
    52050.00000,  .5258357237678E-04,  .0000000000000E+00,  .9689660086366E-04
    52060.00000,  .6104048616973E-04,  .0000000000000E+00,  .7623632046452E-04
    52070.00000,  .5229609807865E-04,  .0000000000000E+00,  .2340150787365E-03
    52080.00000,  .5120017933251E-04,  .0000000000000E+00,  .7994809002213E-04
    52090.00000,  .5767966667790E-04,  .0000000000000E+00,  .1244116630735E-03
    52100.00000,  .4852650305846E-04,  .0000000000000E+00,  .2939493073040E-03
    52110.00000,  .5989302341718E-04,  .0000000000000E+00,  .4556910933806E-05
    52120.00000,  .6396028131752E-04,  .0000000000000E+00,  .0000000000000E+00
    52130.00000,  .8244444289221E-04,  .0000000000000E+00,  .2473340499922E-03
    52140.00000,  .4271528450751E-04,  .0000000000000E+00,  .4878064656760E-04
    52150.00000,  .6209925716548E-04,  .0000000000000E+00,  .5045151391000E-04
    52160.00000,  .4934189016856E-04,  .0000000000000E+00,  .3437669651819E-05
    52170.00000,  .6635471831254E-04,  .0000000000000E+00,  .0000000000000E+00
    52180.00000,  .4163264998925E-04,  .0000000000000E+00,  .2666763666776E-05
    52190.00000,  .3973474858015E-04,  .0000000000000E+00,  .6021289680505E-04
    52200.00000,  .5140542365890E-04,  .0000000000000E+00,  .7288773328208E-04
    52210.00000,  .5113880740185E-04,  .0000000000000E+00,  .3346531433143E-04
    52220.00000,  .6045264405817E-04,  .0000000000000E+00,  .1625549491305E-03
    52230.00000,  .5653250447349E-04,  .0000000000000E+00,  .2067090177049E-03
    52240.00000,  .6379768477253E-04,  .0000000000000E+00,  .1112046159460E-03
    52250.00000,  .3518012181223E-04,  .0000000000000E+00,  .4665408813183E-04
    52260.00000,  .5101997066638E-04,  .0000000000000E+00,  .2134507333044E-03
    52270.00000,  .3450584205494E-04,  .0000000000000E+00,  .3364210877066E-03
    52280.00000,  .5685216747766E-04,  .0000000000000E+00,  .1018875033150E-03
    52290.00000,  .3929131985098E-04,  .0000000000000E+00,  .1106678369639E-03
    52300.00000,  .4654928699460E-04,  .0000000000000E+00,  .9202219087231E-04
    52310.00000,  .5661374263636E-04,  .0000000000000E+00,  .2463450061654E-03
    52320.00000,  .5713155703076E-04,  .0000000000000E+00,  .4868699576646E-04
    52330.00000,  .6719520119253E-04,  .0000000000000E+00,  .0000000000000E+00
    52340.00000,  .4766140528561E-04,  .0000000000000E+00,  .0000000000000E+00
    52350.00000,  .5344527395561E-04,  .0000000000000E+00,  .1334523916329E-03
    52360.00000,  .7216350242354E-04,  .0000000000000E+00,  .2074410928699E-03
    52370.00000,  .8355175241295E-04,  .0000000000000E+00,  .2699244505613E-03
    52380.00000,  .4634434321635E-04,  .0000000000000E+00,  .1376575410209E-03
    52390.00000,  .7088106350028E-04,  .0000000000000E+00,  .0000000000000E+00
    52400.00000,  .3991459658852E-04,  .0000000000000E+00,  .0000000000000E+00
    52410.00000,  .3720837095065E-04,  .0000000000000E+00,  .0000000000000E+00
    52420.00000,  .5322067432886E-04,  .0000000000000E+00,  .3002307634784E-03
    52430.00000,  .7802728684458E-04,  .0000000000000E+00,  .1024745339465E-03
    52440.00000,  .4722446839631E-04,  .0000000000000E+00,  .2084278525308E-03
    52450.00000,  .5069772294818E-04,  .0000000000000E+00,  .3179216282315E-04
    52460.00000,  .6334058110288E-04,  .0000000000000E+00,  .4294688690598E-04
    52470.00000,  .4166607094268E-04,  .0000000000000E+00,  .1200214962490E-03
    52480.00000,  .6377887045882E-04,  .0000000000000E+00,  .0000000000000E+00
    52490.00000,  .8327687108199E-04,  .0000000000000E+00,  .8770054902431E-04
    52500.00000,  .4865177152418E-04,  .0000000000000E+00,  .1707322629866E-03
    52510.00000,  .4978105111412E-04,  .0000000000000E+00,  .1546745768389E-03
    52520.00000,  .4612106600143E-04,  .0000000000000E+00,  .1068030282922E-03
    52530.00000,  .7765833394508E-04,  .0000000000000E+00,  .8326469888222E-04
    52540.00000,  .3941256097159E-04,  .0000000000000E+00,  .1735417870210E-03
    52550.00000,  .6468832913747E-04,  .0000000000000E+00,  .5637092979218E-04
    52560.00000,  .4839149683293E-04,  .0000000000000E+00,  .1771599057774E-03
    52570.00000,  .5094071612125E-04,  .0000000000000E+00,  .6185863832274E-04
    52580.00000,  .4778607265505E-04,  .0000000000000E+00,  .2768727629539E-04
    52590.00000,  .6518898223294E-04,  .0000000000000E+00,  .6270615402926E-04
    52600.00000,  .3883145113842E-04,  .0000000000000E+00,  .1180862667607E-03
    52610.00000,  .5300007199240E-04,  .0000000000000E+00,  .7363850254159E-05
    52620.00000,  .5988118182037E-04,  .0000000000000E+00,  .9824768498263E-04
    52630.00000,  .4157052668824E-04,  .0000000000000E+00,  .3183291715125E-04
    52640.00000,  .5915244273969E-04,  .0000000000000E+00,  .2249032404867E-03
    52650.00000,  .4843360362767E-04,  .0000000000000E+00,  .1038218311589E-03
    52660.00000,  .4541952652763E-04,  .0000000000000E+00,  .2019578925615E-03
    52670.00000,  .5878742702085E-04,  .0000000000000E+00,  .7125010656423E-04
    52680.00000,  .7982862213556E-04,  .0000000000000E+00,  .0000000000000E+00
    52690.00000,  .4617050617084E-04,  .0000000000000E+00,  .3265828245968E-04
    52700.00000,  .4240184284989E-04,  .0000000000000E+00,  .3032057092103E-03
    52710.00000,  .5191626533639E-04,  .0000000000000E+00,  .5677979548499E-04
    52720.00000,  .8103965082021E-04,  .0000000000000E+00,  .8747754230271E-04
    52730.00000,  .6510903642708E-04,  .0000000000000E+00,  .3609657725163E-03
    52740.00000,  .6664050954107E-04,  .0000000000000E+00,  .4837502679473E-04
    52750.00000,  .5943495799347E-04,  .0000000000000E+00,  .1802816392221E-03
    52760.00000,  .8113741913091E-04,  .0000000000000E+00,  .5615441491046E-05
    52770.00000,  .4665141325336E-04,  .0000000000000E+00,  .1736220934846E-03
    52780.00000,  .3364438091462E-04,  .0000000000000E+00,  .8564900740485E-04
    52790.00000,  .4918344118793E-04,  .0000000000000E+00,  .1415004697879E-04
    52800.00000,  .7057011639224E-04,  .0000000000000E+00,  .3170398199819E-04
    52810.00000,  .3718087079563E-04,  .0000000000000E+00,  .0000000000000E+00
    52820.00000,  .5640260756638E-04,  .0000000000000E+00,  .2823063127092E-03
    52830.00000,  .4538995259043E-04,  .0000000000000E+00,  .1340088865732E-03
    52840.00000,  .5659237366344E-04,  .0000000000000E+00,  .8477260902186E-04
    52850.00000,  .4910187242211E-04,  .0000000000000E+00,  .2421239878355E-03
    52860.00000,  .3541241547142E-04,  .0000000000000E+00,  .1205242531815E-03
    52870.00000,  .6713524183814E-04,  .0000000000000E+00,  .1993665664784E-03
    52880.00000,  .6137667932172E-04,  .0000000000000E+00,  .9994403880749E-04
    52890.00000,  .4709932014985E-04,  .0000000000000E+00,  .6312015909530E-04
    52900.00000,  .6775407046317E-04,  .0000000000000E+00,  .2620030835031E-03
    52910.00000,  .5403723357672E-04,  .0000000000000E+00,  .1352412541760E-03
    52920.00000,  .6385427798773E-04,  .0000000000000E+00,  .2008510338630E-03
    52930.00000,  .3549443505946E-04,  .0000000000000E+00,  .2475771333297E-03
    52940.00000,  .3862007562993E-04,  .0000000000000E+00,  .2002948995804E-03
    52950.00000,  .8384343438507E-04,  .0000000000000E+00,  .8364519283040E-04
    52960.00000,  .5175105402256E-04,  .0000000000000E+00,  .5315085699540E-04
    52970.00000,  .4167749177209E-04,  .0000000000000E+00,  .6760602044827E-04
    52980.00000,  .5670844535600E-04,  .0000000000000E+00,  .2424593995623E-03
    52990.00000,  .6017794305609E-04,  .0000000000000E+00,  .8212177440662E-05
    53000.00000,  .5283215574529E-04,  .0000000000000E+00,  .0000000000000E+00
    53010.00000,  .5721060119219E-04,  .0000000000000E+00,  .1042914075765E-03
    53020.00000,  .5568652156250E-04,  .0000000000000E+00,  .1678919628225E-03
    53030.00000,  .4532969268789E-04,  .0000000000000E+00,  .1272768486238E-03
    53040.00000,  .6921530547630E-04,  .0000000000000E+00,  .2339875485267E-04
    53050.00000,  .6176712141341E-04,  .0000000000000E+00,  .2372778293695E-03
    53060.00000,  .6479893085384E-04,  .0000000000000E+00,  .1907475670723E-03
    53070.00000,  .3812621492247E-04,  .0000000000000E+00,  .0000000000000E+00
    53080.00000,  .5787670604000E-04,  .0000000000000E+00,  .0000000000000E+00
    53090.00000,  .3864946923825E-04,  .0000000000000E+00,  .0000000000000E+00
    53100.00000,  .3852994124205E-04,  .0000000000000E+00,  .0000000000000E+00
    53110.00000,  .6641464761212E-04,  .0000000000000E+00,  .1868416434148E-03
    53120.00000,  .6639315841995E-04,  .0000000000000E+00,  .5364531879914E-04
    53130.00000,  .3731290159455E-04,  .0000000000000E+00,  .2665690108812E-03
    53140.00000,  .5404324453957E-04,  .0000000000000E+00,  .1353678450535E-03
    53150.00000,  .6385854577135E-04,  .0000000000000E+00,  .0000000000000E+00
    53160.00000,  .3607539461856E-04,  .0000000000000E+00,  .5365505655895E-04
    53170.00000,  .7154816015696E-04,  .0000000000000E+00,  .1372374949372E-04
    53180.00000,  .4752162034462E-04,  .0000000000000E+00,  .1799646210415E-03
    53190.00000,  .5748758636015E-04,  .0000000000000E+00,  .0000000000000E+00
    53200.00000,  .5815807921084E-04,  .0000000000000E+00,  .1266990748750E-04
    53210.00000,  .5843939227205E-04,  .0000000000000E+00,  .9629562479828E-04
    53220.00000,  .5191713692600E-04,  .0000000000000E+00,  .8397086679741E-04
    53230.00000,  .6048429177756E-04,  .0000000000000E+00,  .8874994291802E-04
    53240.00000,  .4565491583269E-04,  .0000000000000E+00,  .2972873151918E-03
    53250.00000,  .5845018195036E-04,  .0000000000000E+00,  .8206767574101E-04
    53260.00000,  .4392000168117E-04,  .0000000000000E+00,  .1122439114222E-04
    53270.00000,  .5897599092534E-04,  .0000000000000E+00,  .1239140755691E-03
    53280.00000,  .4721004208548E-04,  .0000000000000E+00,  .1656501141193E-04
    53290.00000,  .5402205589553E-04,  .0000000000000E+00,  .2766346086059E-03
    53300.00000,  .4604057920891E-04,  .0000000000000E+00,  .4076009862248E-04
    53310.00000,  .4562407959329E-04,  .0000000000000E+00,  .1080339532639E-03
    53320.00000,  .4934029726341E-04,  .0000000000000E+00,  .4226122839602E-03
    53330.00000,  .5147070271541E-04,  .0000000000000E+00,  .3436044287465E-03
    53340.00000,  .7019217710327E-04,  .0000000000000E+00,  .4188318692069E-04
    53350.00000,  .5948394734067E-04,  .0000000000000E+00,  .0000000000000E+00
    53360.00000,  .4726098499561E-04,  .0000000000000E+00,  .1391763911129E-03
    53370.00000,  .7270908746629E-04,  .0000000000000E+00,  .8043173209275E-04
    53380.00000,  .3351679822820E-04,  .0000000000000E+00,  .2017274322460E-03
    53390.00000,  .5271073429579E-04,  .0000000000000E+00,  .0000000000000E+00
    53400.00000,  .5353588922052E-04,  .0000000000000E+00,  .1346126276815E-03
    53410.00000,  .5750573946794E-04,  .0000000000000E+00,  .4317073516237E-05
    53420.00000,  .4623803933842E-04,  .0000000000000E+00,  .2287507976950E-04
    53430.00000,  .6233323389428E-04,  .0000000000000E+00,  .8625274851314E-04
    53440.00000,  .3968584939740E-04,  .0000000000000E+00,  .7763374910704E-04
    53450.00000,  .6707347919489E-04,  .0000000000000E+00,  .0000000000000E+00
    53460.00000,  .5979363214651E-04,  .0000000000000E+00,  .1186892264438E-03
    53470.00000,  .7130522709353E-04,  .0000000000000E+00,  .3359527134816E-04
    53480.00000,  .4008104014973E-04,  .0000000000000E+00,  .2271092037416E-04
    53490.00000,  .6415227147083E-04,  .0000000000000E+00,  .1413904691678E-03
    53500.00000,  .7401674237870E-04,  .0000000000000E+00,  .1356764478860E-03
    53510.00000,  .5531955228073E-04,  .0000000000000E+00,  .1161696712571E-03
    53520.00000,  .4883267145104E-04,  .0000000000000E+00,  .9205969928047E-04
    53530.00000,  .4601999166117E-04,  .0000000000000E+00,  .1107417718069E-03
    53540.00000,  .4613582291521E-04,  .0000000000000E+00,  .4733633241488E-07
    53550.00000,  .3426363030705E-04,  .0000000000000E+00,  .7106971756921E-04
    53560.00000,  .3518934864020E-04,  .0000000000000E+00,  .0000000000000E+00
    53570.00000,  .6544207382359E-04,  .0000000000000E+00,  .7500599658913E-04
    53580.00000,  .7117238481462E-04,  .0000000000000E+00,  .1371238877394E-03
    53590.00000,  .7625768943744E-04,  .0000000000000E+00,  .1115506971319E-03
    53600.00000,  .5002753064563E-04,  .0000000000000E+00,  .2637938094447E-03
    53610.00000,  .5097488844503E-04,  .0000000000000E+00,  .1459347570796E-03
    53620.00000,  .6263236946032E-04,  .0000000000000E+00,  .5800278598570E-05
    53630.00000,  .3722814701842E-04,  .0000000000000E+00,  .3363519916887E-03
    53640.00000,  .5465047200630E-04,  .0000000000000E+00,  .1553915043776E-03
    53650.00000,  .4539704552659E-04,  .0000000000000E+00,  .1186332643797E-03
    53660.00000,  .5282863933202E-04,  .0000000000000E+00,  .2153624298733E-03
    53670.00000,  .3659843855064E-04,  .0000000000000E+00,  .0000000000000E+00
    53680.00000,  .6022960728176E-04,  .0000000000000E+00,  .1141331570448E-05
    53690.00000,  .4864816494647E-04,  .0000000000000E+00,  .7021871550424E-04
    53700.00000,  .6784973493687E-04,  .0000000000000E+00,  .0000000000000E+00
    53710.00000,  .4501039034150E-04,  .0000000000000E+00,  .2422357917444E-03
    53720.00000,  .6803664582658E-04,  .0000000000000E+00,  .1120777082995E-03
    53730.00000,  .4517947872636E-04,  .0000000000000E+00,  .0000000000000E+00
    53740.00000,  .5263547704096E-04,  .0000000000000E+00,  .5986152597186E-04
    53750.00000,  .4609374617529E-04,  .0000000000000E+00,  .1271664272363E-03
    53760.00000,  .3889369465869E-04,  .0000000000000E+00,  .8022982385074E-04
    53770.00000,  .4649900529039E-04,  .0000000000000E+00,  .1861685357952E-03
    53780.00000,  .4600860088657E-04,  .0000000000000E+00,  .1425118142867E-03
    53790.00000,  .4599435490463E-04,  .0000000000000E+00,  .3933964799226E-04
    53800.00000,  .3624466333231E-04,  .0000000000000E+00,  .1875738989087E-03
    53810.00000,  .6760009964986E-04,  .0000000000000E+00,  .6127846018881E-04
    53820.00000,  .6057788246907E-04,  .0000000000000E+00,  .1073304001175E-03
    53830.00000,  .5320841196465E-04,  .0000000000000E+00,  .0000000000000E+00
    53840.00000,  .4363288804081E-04,  .0000000000000E+00,  .1222697466276E-03
    53850.00000,  .5257055864222E-04,  .0000000000000E+00,  .8493189953728E-05
    53860.00000,  .5756001846244E-04,  .0000000000000E+00,  .1406541262191E-03
    53870.00000,  .4300462220412E-04,  .0000000000000E+00,  .6604996249624E-04
    53880.00000,  .3480924540461E-04,  .0000000000000E+00,  .2352405337320E-03
    53890.00000,  .4600210904670E-04,  .0000000000000E+00,  .2130913378358E-03
    53900.00000,  .6313212091137E-04,  .0000000000000E+00,  .1117032253141E-03
    53910.00000,  .3652979335493E-04,  .0000000000000E+00,  .0000000000000E+00
    53920.00000,  .4795894794651E-04,  .0000000000000E+00,  .1543217032650E-03
    53930.00000,  .3475415493012E-04,  .0000000000000E+00,  .3708202051162E-03
    53940.00000,  .6731268546136E-04,  .0000000000000E+00,  .1025788842616E-03
    53950.00000,  .5299087521925E-04,  .0000000000000E+00,  .1117505616466E-03
    53960.00000,  .5075236260046E-04,  .0000000000000E+00,  .1400734672081E-03
    53970.00000,  .4971126383547E-04,  .0000000000000E+00,  .2602972323570E-03
    53980.00000,  .6016030088014E-04,  .0000000000000E+00,  .1811203789228E-03
    53990.00000,  .3927773507495E-04,  .0000000000000E+00,  .2453242244549E-03
    54000.00000,  .5849908113311E-04,  .0000000000000E+00,  .6156142626481E-04
    54010.00000,  .6420886468603E-04,  .0000000000000E+00,  .5201526589447E-04
    54020.00000,  .5209821718175E-04,  .0000000000000E+00,  .3771127815719E-04
    54030.00000,  .5164811628382E-04,  .0000000000000E+00,  .6443421568314E-04
    54040.00000,  .4927255371213E-04,  .0000000000000E+00,  .2836109020305E-03
    54050.00000,  .5684185867638E-04,  .0000000000000E+00,  .1627780760713E-03
    54060.00000,  .5950856223353E-04,  .0000000000000E+00,  .2565839600586E-04
    54070.00000,  .3809297429793E-04,  .0000000000000E+00,  .1819819001728E-05
    54080.00000,  .4366742102237E-04,  .0000000000000E+00,  .0000000000000E+00
    54090.00000,  .4725590573200E-04,  .0000000000000E+00,  .1375699011826E-04
    54100.00000,  .4250568223306E-04,  .0000000000000E+00,  .2227332227895E-03
    54110.00000,  .6004828658750E-04,  .0000000000000E+00,  .9193767673469E-04
    54120.00000,  .4043619788951E-04,  .0000000000000E+00,  .1243157281065E-03
    54130.00000,  .4150088968366E-04,  .0000000000000E+00,  .2938008365217E-04
    54140.00000,  .3787552771697E-04,  .0000000000000E+00,  .3102339072992E-03
    54150.00000,  .3676154602747E-04,  .0000000000000E+00,  .2282663140896E-05
    54160.00000,  .4270344291070E-04,  .0000000000000E+00,  .2005356386424E-03
    54170.00000,  .4407376211078E-04,  .0000000000000E+00,  .6202321848548E-04
    54180.00000,  .4136504192334E-04,  .0000000000000E+00,  .1043103421094E-03
    54190.00000,  .5199272478380E-04,  .0000000000000E+00,  .3588630475482E-03
    54200.00000,  .8676987164681E-04,  .0000000000000E+00,  .1065488246734E-03
    54210.00000,  .4626580998677E-04,  .0000000000000E+00,  .0000000000000E+00
    54220.00000,  .5330086057323E-04,  .0000000000000E+00,  .0000000000000E+00
    54230.00000,  .5309910260529E-04,  .0000000000000E+00,  .5264852083033E-05
    54240.00000,  .4895598635383E-04,  .0000000000000E+00,  .0000000000000E+00
    54250.00000,  .5023331595868E-04,  .0000000000000E+00,  .0000000000000E+00
    54260.00000,  .6222209119125E-04,  .0000000000000E+00,  .0000000000000E+00
    54270.00000,  .5407344962787E-04,  .0000000000000E+00,  .3990978781824E-05
    54280.00000,  .5519939313343E-04,  .0000000000000E+00,  .2423809564972E-03
    54290.00000,  .5085899708135E-04,  .0000000000000E+00,  .9275396548922E-04
    54300.00000,  .5642406670374E-04,  .0000000000000E+00,  .1226768390864E-03
    54310.00000,  .7186520839229E-04,  .0000000000000E+00,  .3153441273630E-04
    54320.00000,  .5160465702244E-04,  .0000000000000E+00,  .0000000000000E+00
    54330.00000,  .4543248015256E-04,  .0000000000000E+00,  .1012429477690E-03
    54340.00000,  .4853013969098E-04,  .0000000000000E+00,  .4560066689301E-04
    54350.00000,  .3542368602676E-04,  .0000000000000E+00,  .1017531282405E-03
    54360.00000,  .5613466889751E-04,  .0000000000000E+00,  .2178523209583E-04
    54370.00000,  .5116985402495E-04,  .0000000000000E+00,  .2156474997862E-03
    54380.00000,  .5109633994934E-04,  .0000000000000E+00,  .1225590242146E-03
    54390.00000,  .4953977106547E-04,  .0000000000000E+00,  .1912315698007E-03
    54400.00000,  .5706321238319E-04,  .0000000000000E+00,  .1392023584724E-03
    54410.00000,  .4491517669001E-04,  .0000000000000E+00,  .1026564256823E-03
    54420.00000,  .4479889461375E-04,  .0000000000000E+00,  .1369634551411E-03
    54430.00000,  .4419954150834E-04,  .0000000000000E+00,  .0000000000000E+00
    54440.00000,  .5107028242540E-04,  .0000000000000E+00,  .3689561454279E-03
    54450.00000,  .5277192589757E-04,  .0000000000000E+00,  .1138580953849E-03
    54460.00000,  .7340518701871E-04,  .0000000000000E+00,  .2856068121888E-03
    54470.00000,  .3477230803792E-04,  .0000000000000E+00,  .1222026342275E-03
    54480.00000,  .6330409455840E-04,  .0000000000000E+00,  .7970536734240E-07
    54490.00000,  .8622593961884E-04,  .0000000000000E+00,  .1516711391431E-03
    54500.00000,  .5489650071560E-04,  .0000000000000E+00,  .3768531079770E-04
    54510.00000,  .4530811333127E-04,  .0000000000000E+00,  .2483660120936E-03
    54520.00000,  .2770110150993E-04,  .0000000000000E+00,  .1201016824934E-03
    54530.00000,  .3040967142331E-04,  .0000000000000E+00,  .0000000000000E+00
    54540.00000,  .5066622550287E-04,  .0000000000000E+00,  .3771167488074E-03
    54550.00000,  .5372466350871E-04,  .0000000000000E+00,  .6848734782080E-04
    54560.00000,  .4725046581062E-04,  .0000000000000E+00,  .5043714770879E-04
    54570.00000,  .6437034920290E-04,  .0000000000000E+00,  .0000000000000E+00
    54580.00000,  .5422814175672E-04,  .0000000000000E+00,  .9701778187464E-04
    54590.00000,  .4966389744824E-04,  .0000000000000E+00,  .0000000000000E+00
    54600.00000,  .4599838224973E-04,  .0000000000000E+00,  .9196773154892E-07
    54610.00000,  .5150869200060E-04,  .0000000000000E+00,  .2070663694461E-03
    54620.00000,  .4042032894759E-04,  .0000000000000E+00,  .1405471310804E-04
    54630.00000,  .3500102517422E-04,  .0000000000000E+00,  .0000000000000E+00
    54640.00000,  .6196271814443E-04,  .0000000000000E+00,  .5952764704056E-04
    54650.00000,  .6148039848564E-04,  .0000000000000E+00,  .5738786448652E-04
    54660.00000,  .3179655082603E-04,  .0000000000000E+00,  .1661284665426E-03
    54670.00000,  .5071190882050E-04,  .0000000000000E+00,  .8084781094097E-04
    54680.00000,  .4729449611347E-04,  .0000000000000E+00,  .9239691429615E-05
    54690.00000,  .5775892122303E-04,  .0000000000000E+00,  .1534757504088E-03
    54700.00000,  .5534179284326E-04,  .0000000000000E+00,  .1022885547561E-04
    54710.00000,  .6033419803528E-04,  .0000000000000E+00,  .1064904582242E-03
    54720.00000,  .5071674764559E-04,  .0000000000000E+00,  .2241958703789E-03
    54730.00000,  .4655385532636E-04,  .0000000000000E+00,  .1457586358682E-03
    54740.00000,  .5803924247537E-04,  .0000000000000E+00,  .6471564896361E-04
    54750.00000,  .4258337392784E-04,  .0000000000000E+00,  .1786749088532E-03
    54760.00000,  .4005125582883E-04,  .0000000000000E+00,  .9468895453908E-04
    54770.00000,  .4442080505071E-04,  .0000000000000E+00,  .7749201060312E-04
    54780.00000,  .4732674492914E-04,  .0000000000000E+00,  .1205594774238E-03
    54790.00000,  .3517879940040E-04,  .0000000000000E+00,  .1418469416863E-03
    54800.00000,  .4404689310686E-04,  .0000000000000E+00,  .1223211704148E-03
    54810.00000,  .4633238140029E-04,  .0000000000000E+00,  .1851821367922E-04
    54820.00000,  .4741808150959E-04,  .0000000000000E+00,  .2423686941330E-03
    54830.00000,  .7876669538431E-04,  .0000000000000E+00,  .6490673747249E-04
    54840.00000,  .5044832809969E-04,  .0000000000000E+00,  .1352395711064E-03
    54850.00000,  .4629237844255E-04,  .0000000000000E+00,  .1231529674535E-03
    54860.00000,  .3900546851282E-04,  .0000000000000E+00,  .1249964095392E-03
    54870.00000,  .5694488657956E-04,  .0000000000000E+00,  .3605850381296E-04
    54880.00000,  .5501650958883E-04,  .0000000000000E+00,  .1676816993421E-03
    54890.00000,  .3648287778991E-04,  .0000000000000E+00,  .1913664558070E-03
    54900.00000,  .7698074815822E-04,  .0000000000000E+00,  .2219784261849E-03
    54910.00000,  .3120338901235E-04,  .0000000000000E+00,  .2740434027421E-04
    54920.00000,  .4502592868045E-04,  .0000000000000E+00,  .1344435392966E-03
    54930.00000,  .5299424135844E-04,  .0000000000000E+00,  .1482315459832E-03
    54940.00000,  .4992970222531E-04,  .0000000000000E+00,  .4772307776442E-04
    54950.00000,  .5471382755470E-04,  .0000000000000E+00,  .1267315340744E-04
    54960.00000,  .5442031223892E-04,  .0000000000000E+00,  .0000000000000E+00
    54970.00000,  .5056908834327E-04,  .0000000000000E+00,  .7750222923996E-04
    54980.00000,  .4334559407157E-04,  .0000000000000E+00,  .1119329042045E-03
    54990.00000,  .3868436287757E-04,  .0000000000000E+00,  .1441522661571E-03
    55000.00000,  .5326840137386E-04,  .0000000000000E+00,  .8645477697440E-04
    55010.00000,  .6213616447736E-04,  .0000000000000E+00,  .2864191938175E-03
    55020.00000,  .5271963052080E-04,  .0000000000000E+00,  .1920756292036E-03
    55030.00000,  .5067295778126E-04,  .0000000000000E+00,  .1084646988614E-03
    55040.00000,  .7142998462740E-04,  .0000000000000E+00,  .1742114082821E-03
    55050.00000,  .5817737440158E-04,  .0000000000000E+00,  .1273742863316E-03
    55060.00000,  .6300042071540E-04,  .0000000000000E+00,  .6603385311581E-04
    55070.00000,  .4591567140097E-04,  .0000000000000E+00,  .0000000000000E+00
    55080.00000,  .7161094466389E-04,  .0000000000000E+00,  .0000000000000E+00
    55090.00000,  .5784268399029E-04,  .0000000000000E+00,  .4805007414326E-04
    55100.00000,  .5030502674543E-04,  .0000000000000E+00,  .2198345561761E-03
    55110.00000,  .6335741179885E-04,  .0000000000000E+00,  .3955634320287E-04
    55120.00000,  .6104640696813E-04,  .0000000000000E+00,  .1074305728133E-03
    55130.00000,  .4408791792828E-04,  .0000000000000E+00,  .9484938713745E-05
    55140.00000,  .4933825353604E-04,  .0000000000000E+00,  .0000000000000E+00
    55150.00000,  .4232772767799E-04,  .0000000000000E+00,  .0000000000000E+00
    55160.00000,  .4198882959271E-04,  .0000000000000E+00,  .1372853422015E-03
    55170.00000,  .3271042756237E-04,  .0000000000000E+00,  .0000000000000E+00
